"full_id","comm_fkt","dist_wt","distance_rank","lat","lon","num_buildings"
"w1349728802","AMBOHITSARA EST_AMPATAKANA",2232.55087719298,5,-20.8963430110832,48.4354897468429,6
"w1319848028","AMBOHITSARA EST_IAMBOALA",1690.92389853138,1,-20.8559695803453,48.395450071054,9
"w1319848142","AMBOHITSARA EST_IAMBOALA",1722.15887850467,2,-20.854757220923,48.3998937553883,185
"w1319848016","AMBOHITSARA EST_IAMBOALA",1735.72496662216,3,-20.856623053457,48.3971320793424,6
"w1319848116","AMBOHITSARA EST_IAMBOALA",1750.91188251001,4,-20.854452077567,48.3961963445866,6
"w1319848083","AMBOHITSARA EST_IAMBOALA",1758.57543391188,5,-20.8534341369923,48.397971996259,8
"w1320064425","AMBOHITSARA EST_MANAMBATANA",1822.58881256133,1,-20.8528087557421,48.4283367120858,7
"w1320030562","AMBOHITSARA EST_MANAMBATANA",1830.12463199215,2,-20.8519968540662,48.4286206554471,9
"w1320030580","AMBOHITSARA EST_MANAMBATANA",1850.29048086359,3,-20.8534006274032,48.4297425049599,12
"w1320064423","AMBOHITSARA EST_MANAMBATANA",1852.38469087341,4,-20.8534941966806,48.4281071510096,5
"w1320030589","AMBOHITSARA EST_MANAMBATANA",1856.87144259078,5,-20.8505401454295,48.4288236413388,12
"w1337683502","ANDONABE_AMBATORINGITRA",711.88679245283,1,-21.458708301985,47.8274321965911,58
"w1337683497","ANDONABE_AMBATORINGITRA",1143.80188679245,2,-21.4623808111967,47.8319568746431,15
"w1337683504","ANDONABE_AMBATORINGITRA",1409.31132075472,3,-21.4546799529164,47.8255103354544,6
"w1337712713","ANDONABE_AMBATORINGITRA",1706.61320754717,4,-21.4650685117221,47.8357768574042,5
"w1339411209","ANDONABE_AMBATORINGITRA",2053.77358490566,5,-21.4467156041303,47.8186461193226,10
"w1339770171","ANDONABE_AMBODISAINA",1063.98128342246,1,-21.4516611373791,47.8855060765948,231
"w1359513505","ANDONABE_AMBODISAINA",1297.01604278075,2,-21.4509800006336,47.8830809005866,5
"w1337940265","ANDONABE_AMBODISAINA",1465.95989304813,3,-21.4550755634825,47.8867204112666,8
"w1359513503","ANDONABE_AMBODISAINA",1604.2513368984,4,-21.4458034690572,47.8802484256697,5
"w1359513482","ANDONABE_AMBODISAINA",2036.71390374332,5,-21.4385367834643,47.8886276543589,5
"w1337992410","ANDONABE_AMBOHITSARA",1683.75838926174,1,-21.4723350294627,47.8889854464475,47
"w1337992422","ANDONABE_AMBOHITSARA",1697.34563758389,2,-21.472206405212,47.8877766571899,5
"w1337992423","ANDONABE_AMBOHITSARA",1736.63758389262,3,-21.4714958871486,47.884829101288,5
"w1337979687","ANDONABE_AMBOHITSARA",1799.6644295302,4,-21.4705235788464,47.8825725245604,17
"w1337979684","ANDONABE_AMBOHITSARA",1802.65436241611,5,-21.4697832298075,47.8843045741418,12
"w1341532509","ANDONABE_ANDOHAROKANA",1491.2334384858,1,-21.4309059586975,47.9904332738697,7
"w1341532521","ANDONABE_ANDOHAROKANA",1500.72870662461,2,-21.4285392411718,47.990596412813,7
"w1341532634","ANDONABE_ANDOHAROKANA",1504.66088328076,3,-21.4282927011333,47.992084124169,5
"w1341532651","ANDONABE_ANDOHAROKANA",1516.14195583596,4,-21.4299503604945,47.9914049263755,5
"w1341532637","ANDONABE_ANDOHAROKANA",1531.76813880126,5,-21.4289088800823,47.9888213760155,6
"w1339395376","ANDONABE_ANDONABE",1238.51926040062,1,-21.4633353969805,47.9518719595953,126
"w1339395381","ANDONABE_ANDONABE",1260.94915254237,2,-21.4612233128225,47.953693825018,45
"w1339395377","ANDONABE_ANDONABE",1278.96764252696,3,-21.4611293171701,47.9517397920078,13
"w1360539481","ANDONABE_ANDONABE",1343.87211093991,4,-21.4626637070333,47.9510089931512,7
"w1339395383","ANDONABE_ANDONABE",1415.0030816641,5,-21.4597380633768,47.9570424188447,39
"w1337665565","ANDONABE_ANDRORANGAVOLA",877.332298136646,1,-21.483218090566,47.9586273007573,304
"w1356671925","ANDONABE_ANDRORANGAVOLA",1002.73136645963,2,-21.4835433700483,47.9611356100876,6
"w1337652181","ANDONABE_ANDRORANGAVOLA",1110.48602484472,3,-21.482607423263,47.9616550301295,9
"w1356671908","ANDONABE_ANDRORANGAVOLA",1280.94254658385,4,-21.481055291699,47.9537536389447,17
"w1360553317","ANDONABE_ANDRORANGAVOLA",1423.8602484472,5,-21.4877269861802,47.9665886894633,6
"w1339462231","ANDONABE_ANKOSIBE",1625.416918429,1,-21.4341527466788,47.8375638554657,103
"w1340050767","ANDONABE_ANKOSIBE",1717.39274924471,2,-21.4322261218457,47.8435393742593,7
"w1340050766","ANDONABE_ANKOSIBE",1747.583081571,3,-21.4299308177438,47.842674511953,6
"w1359522148","ANDONABE_ANKOSIBE",1754.45317220544,4,-21.4338763388913,47.8445115099509,6
"w1339462226","ANDONABE_ANKOSIBE",1761.89728096677,5,-21.4332642409319,47.8438636111704,5
"w1335933955","ANDONABE_MAHASOA",2128.97342192691,1,-21.4945848318618,47.9245498202192,31
"w1335933954","ANDONABE_MAHASOA",2136.09302325581,2,-21.495467653653,47.9243231884611,7
"w1363509453","ANDONABE_MAHASOA",2200.74750830565,3,-21.4978344981872,47.9260124592389,5
"w1335900931","ANDONABE_MAHASOA",2384.56146179402,4,-21.507955392197,47.9211588715629,5
"w1335942009","ANDONABE_MAHASOA",2392.32558139535,5,-21.5075537290851,47.9279998889411,37
"w1338209024","ANDONABE_MAHATSARA II",900.302127659574,1,-21.4557881395578,47.8978063224907,124
"w1338212362","ANDONABE_MAHATSARA II",1077.52765957447,2,-21.4547419846842,47.9036210941544,7
"w1338209022","ANDONABE_MAHATSARA II",1174.07659574468,3,-21.4562562545541,47.8998151064985,9
"w1359314349","ANDONABE_MAHATSARA II",1180.32340425532,4,-21.452821683699,47.9058359816607,6
"w1338209019","ANDONABE_MAHATSARA II",1227.37021276596,5,-21.4582415983217,47.8985810129037,6
"w1336401866","ANDONABE_MAHOLIAFO",733.369127516779,1,-21.4890390039353,47.8220754092566,113
"w1336425739","ANDONABE_MAHOLIAFO",2142.86577181208,2,-21.487527527395,47.8359290192746,5
"w1335046913","ANDONABE_MAHOLIAFO",2602.63087248322,3,-21.5052584343987,47.8140148587179,6
"w1335321760","ANDONABE_MAHOLIAFO",2744.28859060403,4,-21.5063550885572,47.8388037250188,13
"w1335321722","ANDONABE_MAHOLIAFO",2938.88590604027,5,-21.5108002670326,47.8378443068933,5
"w1359314392","ANDONABE_MORAFENO",1885.29588607595,1,-21.4488695194171,47.9176706848525,11
"w1338229189","ANDONABE_MORAFENO",1903.64240506329,2,-21.4556677527553,47.9186738351217,115
"w1338229198","ANDONABE_MORAFENO",1925.81487341772,3,-21.4550887026334,47.9143051807011,91
"w1339824566","ANDONABE_MORAFENO",1977.36867088608,4,-21.4476421980102,47.9124380268261,35
"w1339824570","ANDONABE_MORAFENO",2114.84493670886,5,-21.4443413477976,47.9112204503427,5
"w1336452456","ANDONABE_SERANANA",744.533527696793,1,-21.4755127406355,47.8508687936105,167
"w1336452455","ANDONABE_SERANANA",781.405247813411,2,-21.4750080225519,47.8517657182899,7
"w1337712666","ANDONABE_SERANANA",872.623906705539,3,-21.4733440699703,47.8515408368679,14
"w1337712689","ANDONABE_SERANANA",1074.71428571429,4,-21.4732755788997,47.8495219961018,6
"w1336452464","ANDONABE_SERANANA",1139.65014577259,5,-21.4769046262855,47.854582430768,5
"w1336471783","ANDONABE_TANAMBAO TSIMIVATSY",2138.51712328767,1,-21.4923577796523,47.8606597528898,7
"w1336471786","ANDONABE_TANAMBAO TSIMIVATSY",2264.52397260274,2,-21.4936072846349,47.8629588403494,5
"w1335529215","ANDONABE_TANAMBAO TSIMIVATSY",2333.59246575342,3,-21.4951373340597,47.8631577782152,5
"w1336471789","ANDONABE_TANAMBAO TSIMIVATSY",2346.51712328767,4,-21.4877530470515,47.8604566816024,54
"w1336471785","ANDONABE_TANAMBAO TSIMIVATSY",2476.94178082192,5,-21.4915541313596,47.8662251088555,18
"w1316637677","ANDRANAMBOLAVA_AMBODIVOANGY NORD",1616.27941176471,1,-20.8900557674125,48.3085116127236,100
"w1338220684","ANDRANAMBOLAVA_AMBODIVOANGY NORD",1639.24632352941,2,-20.8924894852412,48.3102848556425,10
"w1316675244","ANDRANAMBOLAVA_AMBODIVOANGY NORD",1640.77720588235,3,-20.8967708528409,48.308943392259,8
"w1316637659","ANDRANAMBOLAVA_AMBODIVOANGY NORD",1643.02058823529,4,-20.8938471429904,48.306139407915,36
"w1316637669","ANDRANAMBOLAVA_AMBODIVOANGY NORD",1644.35147058824,5,-20.8919527373119,48.3062456492598,24
"w1317594423","ANDRANAMBOLAVA_AMBOHIMIARINA I",1583.17840375587,1,-20.8985779184993,48.2421390690791,29
"w1317798774","ANDRANAMBOLAVA_AMBOHIMIARINA I",1592.24882629108,2,-20.8971217450478,48.2423061024615,46
"w1316309365","ANDRANAMBOLAVA_AMBOHIMIARINA I",1608.63192488263,3,-20.9003973162124,48.2429243971303,8
"w1317594413","ANDRANAMBOLAVA_AMBOHIMIARINA I",1629.76150234742,4,-20.895924887028,48.2433029116872,5
"w1316309369","ANDRANAMBOLAVA_AMBOHIMIARINA I",1634.69577464789,5,-20.9018676432581,48.2441838412606,10
"w1317522510","ANDRANAMBOLAVA_AMPITABE",1268.84852216749,1,-20.8729768336309,48.2815821329424,9
"w1317522514","ANDRANAMBOLAVA_AMPITABE",1268.90640394089,2,-20.8710833546467,48.2815190581845,17
"w1317522522","ANDRANAMBOLAVA_AMPITABE",1293.58004926108,3,-20.8726139012461,48.2790831862911,43
"w1317516922","ANDRANAMBOLAVA_AMPITABE",1297.56157635468,4,-20.8675563009948,48.2814285873278,40
"w1317573008","ANDRANAMBOLAVA_AMPITABE",1340.47536945813,5,-20.8720222531147,48.2863459774132,7
"w1315933798","ANDRANAMBOLAVA_ANDRANAMBOLAVA",1408.35027365129,1,-20.9061534488573,48.2765378141633,21
"w1315933820","ANDRANAMBOLAVA_ANDRANAMBOLAVA",1418.77326035966,2,-20.9088734921294,48.2765943905212,93
"w1315933799","ANDRANAMBOLAVA_ANDRANAMBOLAVA",1441.57544956998,3,-20.9057506698357,48.2755858729609,23
"w1315933808","ANDRANAMBOLAVA_ANDRANAMBOLAVA",1445.24315871775,4,-20.9047978998301,48.2772589428389,10
"w1315933816","ANDRANAMBOLAVA_ANDRANAMBOLAVA",1461.46442533229,5,-20.9084067189977,48.2745635215765,6
"w1316921863","ANDRANAMBOLAVA_MAROHITA",1252.49782293179,1,-20.8783997232905,48.2613159759787,9
"w1316921860","ANDRANAMBOLAVA_MAROHITA",1255.94484760523,2,-20.8777792305496,48.2623453895202,6
"w1316921868","ANDRANAMBOLAVA_MAROHITA",1258.96081277213,3,-20.8792914326317,48.2613189176059,38
"w1316921875","ANDRANAMBOLAVA_MAROHITA",1260.17126269956,4,-20.8796449235385,48.2627269345765,53
"w1316921873","ANDRANAMBOLAVA_MAROHITA",1274.48621190131,5,-20.8782418934282,48.2629672371286,6
"w1314800658","ANDRANAMBOLAVA_MAROVANY",1638.27,1,-20.9498508299196,48.2750642509471,23
"w296620981","ANDRANAMBOLAVA_MAROVANY",1655.98,2,-20.9465653706619,48.2787183595536,52
"w1314800546","ANDRANAMBOLAVA_MAROVANY",1670.488,3,-20.9480830151532,48.2782889542254,13
"w1314856422","ANDRANAMBOLAVA_MAROVANY",1690.134,4,-20.9411819550492,48.2644449717436,7
"w1314856437","ANDRANAMBOLAVA_MAROVANY",1701.61,5,-20.9518179512257,48.2704841101068,9
"w1315269814","ANDRANAMBOLAVA_MENAGISY",1622.76420150054,1,-20.9212333778604,48.2589197031735,6
"w1315269887","ANDRANAMBOLAVA_MENAGISY",1681.31618435155,2,-20.9262041895299,48.2586357507866,18
"w1315269810","ANDRANAMBOLAVA_MENAGISY",1683.64844587353,3,-20.9204989076528,48.2613700483997,8
"w1315269888","ANDRANAMBOLAVA_MENAGISY",1684.33011789925,4,-20.9263354071891,48.260003435154,7
"w1315269817","ANDRANAMBOLAVA_MENAGISY",1685.83386923901,5,-20.9230673054593,48.2599307607158,11
"w1315050931","ANDRANOMAVO_AMBALATANY",1911.93444136657,1,-20.9060538356642,48.2032074610791,19
"w1315050930","ANDRANOMAVO_AMBALATANY",1913.71375807941,2,-20.9070198031522,48.2007843299395,132
"w1315059244","ANDRANOMAVO_AMBALATANY",1943.91689750693,3,-20.9047825350267,48.2070929357417,63
"w1315057282","ANDRANOMAVO_AMBALATANY",1949.58171745152,4,-20.9046220246608,48.2002218162739,25
"w1315057252","ANDRANOMAVO_AMBALATANY",2059.01015697138,5,-20.9012003602418,48.2060000750566,8
"w1314573452","ANDRANOMAVO_AMBODIAVIAVY",1761.76316650311,1,-20.9382728247659,48.1353686919636,702
"w1314366634","ANDRANOMAVO_AMBODIAVIAVY",1927.44684331044,2,-20.9389696475286,48.132759793509,5
"w1314604620","ANDRANOMAVO_AMBODIAVIAVY",1950.80209355577,3,-20.9408559898409,48.1326160497511,51
"w1314573464","ANDRANOMAVO_AMBODIAVIAVY",1971.50899574746,4,-20.9377820219316,48.1400966094498,14
"w1314379374","ANDRANOMAVO_AMBODIAVIAVY",1981.17468105986,5,-20.9358667784255,48.1313638960362,13
"w1315003060","ANDRANOMAVO_ANDRANOMAVO",2003.67387543253,1,-20.9313995946461,48.201797386068,305
"w1315009752","ANDRANOMAVO_ANDRANOMAVO",2119.35121107266,2,-20.9331433379417,48.2023082095479,11
"w1315017898","ANDRANOMAVO_ANDRANOMAVO",2129.9178200692,3,-20.9325783377073,48.1961791203516,57
"w1315003061","ANDRANOMAVO_ANDRANOMAVO",2187.43079584775,4,-20.9346182470128,48.1967866990592,11
"w1315017891","ANDRANOMAVO_ANDRANOMAVO",2252.5285467128,5,-20.9306083129491,48.194061903675,10
"w1311690104","ANDRANOMAVO_ANTAPADRANO",3975.84135399674,1,-20.9412723003095,48.0728656837976,54
"w1311949258","ANDRANOMAVO_ANTAPADRANO",4022.2557096248,2,-20.942710780688,48.0744520428319,12
"w1311949259","ANDRANOMAVO_ANTAPADRANO",4042.55872756933,3,-20.943446708423,48.0755913452306,25
"w1311950680","ANDRANOMAVO_ANTAPADRANO",4053.14967373573,4,-20.9477510892938,48.0623264483569,6
"w1311949276","ANDRANOMAVO_ANTAPADRANO",4059.37234910277,5,-20.9441767190042,48.0707795745375,6
"w1316854414","ANDRANOMAVO_MAROMITETY",1574.20636942675,1,-20.9064660028623,48.1617972560191,210
"w1313017078","ANDRANOMAVO_MAROMITETY",1706.75414012739,2,-20.9024409705111,48.16543416103,8
"w1316856910","ANDRANOMAVO_MAROMITETY",1711.97452229299,3,-20.9078150921031,48.1637601562801,7
"w1316854401","ANDRANOMAVO_MAROMITETY",1783.50063694268,4,-20.9065322148971,48.1582769032452,20
"w1316854407","ANDRANOMAVO_MAROMITETY",1822.09554140127,5,-20.9050513664233,48.1598256421847,5
"w1314783715","ANDRANOMAVO_VOHILAVAKELY",2246.42053629823,1,-20.9696049043436,48.1393104195067,5
"w1314794489","ANDRANOMAVO_VOHILAVAKELY",2252.40418574232,2,-20.9678020567287,48.1371784533641,299
"w1314803841","ANDRANOMAVO_VOHILAVAKELY",2261.15565729235,3,-20.9706317739791,48.1427734954525,7
"w1314783730","ANDRANOMAVO_VOHILAVAKELY",2304.0961412688,4,-20.9703109356142,48.1376240385448,5
"w1314803828","ANDRANOMAVO_VOHILAVAKELY",2311.71811641596,5,-20.9724373927948,48.1449938978559,9
"w1344951683","ANKATAFANA_AMBALAVONTAKA",1950.17030567686,1,-21.3251420887943,48.3272832257184,365
"w1348915454","ANKATAFANA_AMBALAVONTAKA",6819.39082969432,2,-21.3345691801223,48.2909135540922,6
"w1348915464","ANKATAFANA_AMBALAVONTAKA",7076.903930131,3,-21.3316821145069,48.2918475859564,10
"w1360893915","ANKATAFANA_AMBALAVONTAKA",7111.66812227074,4,-21.3310762001984,48.2940344529004,10
"w1349985984","ANKATAFANA_AMBALAVONTAKA",7372.88209606987,5,-21.3295797367281,48.2954044789162,7
"w1331338410","ANKATAFANA_AMBARO",638.286561264822,1,-21.255974745895,48.3318690043627,261
"w1343684556","ANKATAFANA_AMBARO",690.144268774704,2,-21.2597463765842,48.32969440255,5
"w1343684554","ANKATAFANA_AMBARO",730.845849802372,3,-21.2590805553342,48.3310994438519,6
"w1343684573","ANKATAFANA_AMBARO",764.98814229249,4,-21.2613992223458,48.3254403271125,48
"w1343684557","ANKATAFANA_AMBARO",771.808300395257,5,-21.2621520546867,48.3265404781116,10
"w1343684643","ANKATAFANA_AMBOHIMIARINA",627.685082872928,1,-21.2666241094108,48.3387463369757,270
"w1352919630","ANKATAFANA_AMBOHIMIARINA",749.801104972376,2,-21.264980040794,48.3412763596068,12
"w1356659198","ANKATAFANA_AMBOHIMIARINA",893.692449355433,3,-21.2703043422073,48.3420222763811,194
"w1352919629","ANKATAFANA_AMBOHIMIARINA",927.694290976059,4,-21.2640233882619,48.3426447789585,5
"w1343719694","ANKATAFANA_AMBOHIMIARINA",980.033149171271,5,-21.2690283575283,48.3396569032505,7
"w1343945663","ANKATAFANA_AMPANGALANA SUD",596.946308724832,1,-21.3039577174925,48.3338885211166,245
"w1343945664","ANKATAFANA_AMPANGALANA SUD",742.895973154362,2,-21.3024723684196,48.3345308102957,5
"w1360542737","ANKATAFANA_AMPANGALANA SUD",836.58389261745,3,-21.3032808533201,48.3329782316757,5
"w1344284467","ANKATAFANA_AMPANGALANA SUD",2881.52348993289,4,-21.3017600362604,48.3147592161488,10
"w1360541128","ANKATAFANA_AMPANGALANA SUD",3483.37919463087,5,-21.2976736178722,48.305652830162,6
"w1352919628","ANKATAFANA_ANKATAFANA",0,1,-21.2610864225722,48.3419033067243,1617
"w1351159922","ANKATAFANA_MAROHITA I",5449.08075813762,1,-21.4148162025485,48.2801760096235,915
"w1351160023","ANKATAFANA_MAROHITA I",5534.5817882159,2,-21.4151619663806,48.2836316402481,10
"w1351159898","ANKATAFANA_MAROHITA I",5838.3667078698,3,-21.4082162955413,48.2796257451838,7
"w1354861133","ANKATAFANA_MAROHITA I",5875.5817882159,4,-21.4132494590327,48.2867636035624,13
"w1351211296","ANKATAFANA_MAROHITA I",6203.2521631644,5,-21.4187707625285,48.2724131459227,9
"w1349924823","ANKATAFANA_MAROHITA II",545.590517241379,1,-21.3775858356855,48.3146935524836,182
"w1349924752","ANKATAFANA_MAROHITA II",1352.47844827586,2,-21.3797730250791,48.3052380626688,29
"w1349156435","ANKATAFANA_MAROHITA II",1885.55172413793,3,-21.380401147945,48.2992978835242,7
"w1349924796","ANKATAFANA_MAROHITA II",2795.40086206897,4,-21.3865812421084,48.2967618279351,7
"w1348995009","ANKATAFANA_MAROHITA II",6714.21551724138,5,-21.3605915726102,48.2579712749412,7
"w1345394159","ANKATAFANA_MAROPAIKA",3356.39902439024,1,-21.3126459250846,48.2685453102042,9
"w1345394154","ANKATAFANA_MAROPAIKA",3377.53658536585,2,-21.3132839094101,48.2714519326344,10
"w1345394096","ANKATAFANA_MAROPAIKA",3409.97365853659,3,-21.3150827893542,48.2647424024666,10
"w1345394172","ANKATAFANA_MAROPAIKA",3422.8712195122,4,-21.3159133857234,48.2638929236209,8
"w1345394173","ANKATAFANA_MAROPAIKA",3423.67512195122,5,-21.3165153382699,48.2639239257989,8
"w1353308097","ANOSIMPARIHY_AMBALAMAINTY",2410.18683996751,1,-21.5307982909114,48.0896497955381,20
"w1353308054","ANOSIMPARIHY_AMBALAMAINTY",2433.21689683184,2,-21.5315553542367,48.0887642072753,7
"w1353308089","ANOSIMPARIHY_AMBALAMAINTY",2443.88058489033,3,-21.5282051106351,48.0862682839454,11
"w1353308105","ANOSIMPARIHY_AMBALAMAINTY",2447.06904955321,4,-21.5327684006807,48.0904684016327,11
"w1353308084","ANOSIMPARIHY_AMBALAMAINTY",2470.69699431357,5,-21.5254303384906,48.0865500461265,7
"w1356376481","ANOSIMPARIHY_AMBATOHARANANA",1019.88547486034,1,-21.4479500671848,48.0173190362089,59
"w1359844715","ANOSIMPARIHY_AMBATOHARANANA",1060.27653631285,2,-21.4493565702091,48.0166720132907,12
"w1356376507","ANOSIMPARIHY_AMBATOHARANANA",1104.34636871508,3,-21.448240445571,48.0152179453454,5
"w1356380151","ANOSIMPARIHY_AMBATOHARANANA",1107.18715083799,4,-21.4462233864286,48.019263830975,5
"w1356376505","ANOSIMPARIHY_AMBATOHARANANA",1123.78212290503,5,-21.4463041162265,48.0150636599962,5
"w1353930810","ANOSIMPARIHY_AMBODIAMBA",2067.49234693878,1,-21.5069967371297,48.0341238061516,14
"w1360825546","ANOSIMPARIHY_AMBODIAMBA",2086.55612244898,2,-21.5076692461244,48.0350055445999,5
"w1353930806","ANOSIMPARIHY_AMBODIAMBA",2129.47959183673,3,-21.5132641172036,48.0327533382619,27
"w1354577786","ANOSIMPARIHY_AMBODIAMBA",2306.13265306122,4,-21.5028589985383,48.0313074033655,6
"w1354568779","ANOSIMPARIHY_AMBODIAMBA",2329.03571428571,5,-21.5082198633452,48.0427392210175,13
"w1352044057","ANOSIMPARIHY_AMBODIAMPALY",1905.96644295302,1,-21.541791596836,48.0314784091885,7
"w1352018364","ANOSIMPARIHY_AMBODIAMPALY",1945.8389261745,2,-21.5403523080263,48.032299448314,20
"w1352044051","ANOSIMPARIHY_AMBODIAMPALY",1973.92617449664,3,-21.5455069832332,48.0297537332985,7
"w1352044050","ANOSIMPARIHY_AMBODIAMPALY",1988.55704697987,4,-21.5463693986875,48.0316174472251,5
"w1352044066","ANOSIMPARIHY_AMBODIAMPALY",1998.02684563758,5,-21.5395860227057,48.0286520356068,13
"w1353648919","ANOSIMPARIHY_AMBODIRAFIA",1775.8328313253,1,-21.519651774739,47.9448281513968,40
"w1361079676","ANOSIMPARIHY_AMBODIRAFIA",1872.43524096386,2,-21.5205637840193,47.9444361244149,5
"w1353648917","ANOSIMPARIHY_AMBODIRAFIA",1893.46234939759,3,-21.5214540986116,47.9478166496022,6
"w1361079674","ANOSIMPARIHY_AMBODIRAFIA",1906.5015060241,4,-21.523025014476,47.9430160541619,5
"w1354642153","ANOSIMPARIHY_AMBODIRAFIA",1907.57379518072,5,-21.5160156116625,47.9439960817283,15
"w1353597704","ANOSIMPARIHY_AMPOTSIMAVO",1223.97640117994,1,-21.524964885407,48.0099866354385,118
"w1353597705","ANOSIMPARIHY_AMPOTSIMAVO",1359.73156342183,2,-21.5256664376975,48.0120176212373,5
"w1353382496","ANOSIMPARIHY_AMPOTSIMAVO",1409.34808259587,3,-21.5268189515148,48.0133299684986,31
"w1360844995","ANOSIMPARIHY_AMPOTSIMAVO",1503.01179941003,4,-21.5280740326743,48.0104226765113,6
"w1353597706","ANOSIMPARIHY_AMPOTSIMAVO",1520.14159292035,5,-21.5281606349865,48.013680438672,5
"w1354593433","ANOSIMPARIHY_ANOSIMPARIHY",1001.97994987469,1,-21.5067106346073,47.9924324327685,275
"w1354629350","ANOSIMPARIHY_ANOSIMPARIHY",1541.23558897243,2,-21.5096610011923,47.9938656109725,5
"w1354629351","ANOSIMPARIHY_ANOSIMPARIHY",1637.54385964912,3,-21.5097397881769,47.9928620095584,7
"w1354860812","ANOSIMPARIHY_ANOSIMPARIHY",1726.44862155388,4,-21.5108649636709,47.9866731222014,6
"w1354631282","ANOSIMPARIHY_ANOSIMPARIHY",1884.0701754386,5,-21.5133553736636,47.9931613731098,5
"w1353620831","ANOSIMPARIHY_BAC NAMORONA",508.461254612546,1,-21.5153620801147,47.9749276715053,343
"w1353645763","ANOSIMPARIHY_BAC NAMORONA",984.005535055351,2,-21.5242105354862,47.9739585432109,108
"w1353620859","ANOSIMPARIHY_BAC NAMORONA",1039.26752767528,3,-21.5157579875353,47.9701807240146,5
"w1353645751","ANOSIMPARIHY_BAC NAMORONA",1383.25461254613,4,-21.5280515333122,47.9748600154488,6
"w1354860804","ANOSIMPARIHY_BAC NAMORONA",1402.69372693727,5,-21.5138476617894,47.9817040863181,5
"w1343937437","ANOSIMPARIHY_BEFOTAKA",4016.34582623509,1,-21.441007850135,48.155778037112,83
"w1354622401","ANOSIMPARIHY_BEFOTAKA",4091.51107325383,2,-21.4431375828428,48.1554721703991,8
"w1343937436","ANOSIMPARIHY_BEFOTAKA",4106.25212947189,3,-21.4414557360391,48.1533450900403,15
"w1354622431","ANOSIMPARIHY_BEFOTAKA",4138.91482112436,4,-21.4459144597303,48.1548151728051,7
"w1343937433","ANOSIMPARIHY_BEFOTAKA",4141.70868824531,5,-21.4461042724761,48.1540032141656,14
"w1354860836","ANOSIMPARIHY_IABORANO",2024.90578158458,1,-21.5123302427635,47.9690420383784,22
"w1354899595","ANOSIMPARIHY_IABORANO",2056.92077087794,2,-21.506835664878,47.9654130148246,5
"w1354864196","ANOSIMPARIHY_IABORANO",2086.17773019272,3,-21.5135820129004,47.9666027047806,61
"w1354899594","ANOSIMPARIHY_IABORANO",2111.44325481799,4,-21.5118470734687,47.9652536599838,16
"w1360844988","ANOSIMPARIHY_IABORANO",2125.5096359743,5,-21.5148996785341,47.9669560616622,7
"w1354614798","ANOSIMPARIHY_MAROMANITRA",669.272959183673,1,-21.5010086529349,48.0016960857083,230
"w1354614810","ANOSIMPARIHY_MAROMANITRA",1003.02551020408,2,-21.4958262728258,48.0039079997122,10
"w1354615206","ANOSIMPARIHY_MAROMANITRA",1123.0943877551,3,-21.4942635217335,48.0034056823262,5
"w1354615204","ANOSIMPARIHY_MAROMANITRA",1327.95663265306,4,-21.498030400727,48.0083142851956,6
"w1354614814","ANOSIMPARIHY_MAROMANITRA",1384.42857142857,5,-21.4960339823043,48.0096977992935,6
"w1361420216","ANOSIMPARIHY_NIHAONANA",2879.78882833787,1,-21.5554908359007,48.0426475772135,5
"w1348912260","ANOSIMPARIHY_NIHAONANA",2937.52452316076,2,-21.5582664530064,48.0418306326652,26
"w1352022709","ANOSIMPARIHY_NIHAONANA",2958.73841961853,3,-21.5543368510978,48.041751294998,8
"w1348912641","ANOSIMPARIHY_NIHAONANA",2977.68119891008,4,-21.5592750894964,48.0407072634912,10
"w1348912253","ANOSIMPARIHY_NIHAONANA",3090.68664850136,5,-21.5599250878474,48.0489634263449,5
"w1355331906","ANOSIMPARIHY_TSARAFIDY",1234.61348314607,1,-21.4622198763401,47.9990129302046,14
"w1355331904","ANOSIMPARIHY_TSARAFIDY",1241.50112359551,2,-21.4632208829189,47.9978642132092,6
"w1355331905","ANOSIMPARIHY_TSARAFIDY",1245.24269662921,3,-21.4630343943482,47.9992794947764,6
"w1355331912","ANOSIMPARIHY_TSARAFIDY",1282.91011235955,4,-21.4624770252095,48.0020562364666,25
"w1355331910","ANOSIMPARIHY_TSARAFIDY",1298.71235955056,5,-21.4646781283656,47.9995339578228,10
"w1356342441","ANOSIMPARIHY_VOHIBIAVY",2342.15317919075,1,-21.4650627380633,48.0306238337504,6
"w1356403512","ANOSIMPARIHY_VOHIBIAVY",2353.59826589595,2,-21.4623226566413,48.0283243953374,5
"w1356342443","ANOSIMPARIHY_VOHIBIAVY",2355.96242774566,3,-21.4632273053923,48.0292171775734,7
"w1356342444","ANOSIMPARIHY_VOHIBIAVY",2394.65028901734,4,-21.4570946953555,48.0257833804567,50
"w1356403588","ANOSIMPARIHY_VOHIBIAVY",2394.71098265896,5,-21.4645865114348,48.0332098614184,6
"w1306504980","ANTARETRA_AMBATOMAINTY",3339.18588025022,1,-21.0790293713775,47.8989192824468,106
"w1305245354","ANTARETRA_AMBATOMAINTY",3359.17068811439,2,-21.0774778010054,47.9010596957444,18
"w1306506024","ANTARETRA_AMBATOMAINTY",3396.24039320822,3,-21.076851743544,47.899470163161,6
