"full_id","comm_fkt","dist_wt","distance_rank","lat","lon","num_buildings"
"w1251167434","AMBODILAFA_MAROVATO I",1906.48341232227,3,-20.4859327018592,48.176513714852,7
"w1261407539","AMBODILAFA_MAROVATO I",2426.80331753554,4,-20.4798893916816,48.1800875444107,5
"w1251167378","AMBODILAFA_MAROVATO I",2498.81990521327,5,-20.4777245622357,48.1800857689299,7
"w1249883726","AMBODILAFA_SAKAMBATOBE",2101.38998211091,1,-20.487692705886,48.1488449245425,162
"w1249883743","AMBODILAFA_SAKAMBATOBE",2106.27549194991,2,-20.4833732377756,48.1513094580196,5
"w1251082865","AMBODILAFA_SAKAMBATOBE",2280.32737030411,3,-20.4661925369066,48.1469379947905,85
"w1280828117","AMBODILAFA_SAKAMBATOBE",2419.66189624329,4,-20.4899660908027,48.1452277405684,13
"w1249883703","AMBODILAFA_SAKAMBATOBE",2499.58497316637,5,-20.4737464242944,48.1580919246013,8
"w1255948520","AMBODILAFA_TSARAVINANY",2932.60149253731,1,-20.422858270081,48.1440340716943,213
"w1255948518","AMBODILAFA_TSARAVINANY",3044.0447761194,2,-20.4215954189605,48.143019414753,5
"w1250213585","AMBODILAFA_TSARAVINANY",3209.39552238806,3,-20.4339127358325,48.1293360584804,62
"w1258952710","AMBODILAFA_TSARAVINANY",3321.15074626866,4,-20.4195006423112,48.1443525022344,5
"w1255591645","AMBODILAFA_TSARAVINANY",3475.69253731343,5,-20.4354771682107,48.1498965862109,20
"w1247997960","AMBODILAFA_VOHIMASINA",2625.64619164619,1,-20.4666708626053,48.0992946702255,73
"w1247240366","AMBODILAFA_VOHIMASINA",2825.8230958231,2,-20.4766175493697,48.1047890732826,71
"w1294658680","AMBODILAFA_VOHIMASINA",3301.89926289926,3,-20.4532466317711,48.0944665601015,5
"w1247997922","AMBODILAFA_VOHIMASINA",3320.34398034398,4,-20.4553201714853,48.1047984896611,11
"w1294658681","AMBODILAFA_VOHIMASINA",3321.2972972973,5,-20.4531930310224,48.0963029835911,6
"w1275267603","AMBODIRIAN'I SAHAFARY_AMBALAFATAKANA",1705.86499595796,1,-20.5322640943873,48.3777186644792,5
"w1275267606","AMBODIRIAN'I SAHAFARY_AMBALAFATAKANA",1714.51657235247,2,-20.5305157847005,48.3777804932337,144
"w1275267595","AMBODIRIAN'I SAHAFARY_AMBALAFATAKANA",1791.71463217462,3,-20.5303587172243,48.3830027588968,7
"w1275267598","AMBODIRIAN'I SAHAFARY_AMBALAFATAKANA",1800.89329021827,4,-20.5301987777578,48.3813625022143,5
"w1301917801","AMBODIRIAN'I SAHAFARY_AMBALAFATAKANA",1810.84316895715,5,-20.5307643154684,48.3824148789559,10
"w1274035476","AMBODIRIAN'I SAHAFARY_AMBALAKAFE",1595.60396039604,1,-20.4821009740719,48.4182147093734,28
"w1274035377","AMBODIRIAN'I SAHAFARY_AMBALAKAFE",1616.78712871287,2,-20.4752496504031,48.4240651089618,6
"w1300908633","AMBODIRIAN'I SAHAFARY_AMBALAKAFE",1634.21534653465,3,-20.4778582921509,48.4181402049686,8
"w1274035428","AMBODIRIAN'I SAHAFARY_AMBALAKAFE",1644.28217821782,4,-20.4810602318302,48.4158394529655,26
"w1274035447","AMBODIRIAN'I SAHAFARY_AMBALAKAFE",1666.63613861386,5,-20.4836510025576,48.4205364007145,8
"w1273334346","AMBODIRIAN'I SAHAFARY_AMBODIRIAN'I SAHAFARY",762.848261327713,1,-20.5021850589605,48.4239424526595,597
"w1301675397","AMBODIRIAN'I SAHAFARY_AMBODIRIAN'I SAHAFARY",1072.12223393045,2,-20.5035246997016,48.4185885204137,24
"w1275184194","AMBODIRIAN'I SAHAFARY_AMBODIRIAN'I SAHAFARY",1185.57218124341,3,-20.499287755812,48.4173425545054,5
"w1275184195","AMBODIRIAN'I SAHAFARY_AMBODIRIAN'I SAHAFARY",1190.06111696523,4,-20.4984680347566,48.4170771729762,10
"w1275212197","AMBODIRIAN'I SAHAFARY_AMBODIRIAN'I SAHAFARY",1199.77239199157,5,-20.5018696154954,48.4145043602197,11
"w1247251642","AMBODIRIAN'I SAHAFARY_AMBODIRORANGA",1049.94776119403,1,-20.5161970570157,48.466248122367,84
"w1302286252","AMBODIRIAN'I SAHAFARY_AMBODIRORANGA",1423.4776119403,2,-20.5080952968502,48.465373884349,11
"w1271915312","AMBODIRIAN'I SAHAFARY_AMBODIRORANGA",1550.5223880597,3,-20.5053867300019,48.4667431879548,11
"w1302259704","AMBODIRIAN'I SAHAFARY_AMBODIRORANGA",2937.72388059702,4,-20.5065697853467,48.4798035185149,7
"w1269273259","AMBODIRIAN'I SAHAFARY_AMBODIRORANGA",3088.60447761194,5,-20.5047893352858,48.4791860099734,21
"w1268971573","AMBODIRIAN'I SAHAFARY_AMPANASANA",5421.49718785152,1,-20.4495575909578,48.4887230609933,52
"w1268621087","AMBODIRIAN'I SAHAFARY_AMPANASANA",5527.59392575928,2,-20.4428768024094,48.4901952581194,27
"w1298101106","AMBODIRIAN'I SAHAFARY_AMPANASANA",5549.00674915636,3,-20.4468269995148,48.4866877658009,8
"w1298101090","AMBODIRIAN'I SAHAFARY_AMPANASANA",5554.82789651294,4,-20.4416687705619,48.4899801797852,16
"w1298279829","AMBODIRIAN'I SAHAFARY_AMPANASANA",5613.13723284589,5,-20.4407022412381,48.4862440053136,12
"w1273085113","AMBODIRIAN'I SAHAFARY_AMPITABE",1761.84584584585,1,-20.4532612422745,48.4300374681224,5
"w1273085112","AMBODIRIAN'I SAHAFARY_AMPITABE",1775.04904904905,2,-20.454010681161,48.4297989799011,9
"w1300903119","AMBODIRIAN'I SAHAFARY_AMPITABE",1791.60960960961,3,-20.4550447274924,48.4302729001383,7
"w1273085111","AMBODIRIAN'I SAHAFARY_AMPITABE",1799.03703703704,4,-20.4546376578726,48.4296281371584,6
"w1273080313","AMBODIRIAN'I SAHAFARY_AMPITABE",1799.54054054054,5,-20.4566778579287,48.4339823063807,8
"w1247251644","AMBODIRIAN'I SAHAFARY_ANDRANOMAITSO",1233.66791044776,1,-20.5273913311905,48.4921080801731,287
"w1247251643","AMBODIRIAN'I SAHAFARY_ANDRANOMAITSO",1662.25,2,-20.5215755719898,48.4699303644152,216
"w1302261821","AMBODIRIAN'I SAHAFARY_ANDRANOMAITSO",1689.25,3,-20.5301542759581,48.4875577952512,5
"w1302261822","AMBODIRIAN'I SAHAFARY_ANDRANOMAITSO",1748.11380597015,4,-20.5317308696551,48.4872219425621,5
"w1302261823","AMBODIRIAN'I SAHAFARY_ANDRANOMAITSO",1841.06902985075,5,-20.530291775382,48.4809291328656,7
"w1274035599","AMBODIRIAN'I SAHAFARY_ANDRORANGA",1105.80871670702,1,-20.4708753148488,48.4077388819193,62
"w1274062777","AMBODIRIAN'I SAHAFARY_ANDRORANGA",1110.3583535109,2,-20.4668880182931,48.4081591976552,5
"w1274062772","AMBODIRIAN'I SAHAFARY_ANDRORANGA",1127.04358353511,3,-20.467004826174,48.4098194619397,5
"w1302019068","AMBODIRIAN'I SAHAFARY_ANDRORANGA",1153.11138014528,4,-20.4648485498428,48.4048592730729,6
"w1300907235","AMBODIRIAN'I SAHAFARY_ANDRORANGA",1208.62227602906,5,-20.4657103022758,48.4115559681495,9
"w1275212140","AMBODIRIAN'I SAHAFARY_MANAKANA",1307.15909090909,1,-20.5071605668326,48.4260027852319,123
"w1275212145","AMBODIRIAN'I SAHAFARY_MANAKANA",1348.60123966942,2,-20.5081383187183,48.4256348182224,10
"w1301680199","AMBODIRIAN'I SAHAFARY_MANAKANA",1349.15702479339,3,-20.5105821237958,48.4267727156638,5
"w1273810605","AMBODIRIAN'I SAHAFARY_MANAKANA",1471.23140495868,4,-20.513345139563,48.4273393348622,5
"w1273810632","AMBODIRIAN'I SAHAFARY_MANAKANA",1547.84090909091,5,-20.5140741250489,48.4200304041031,6
"w1275693548","AMBODIRIAN'I SAHAFARY_MANANDRIANA",1578.20705521472,1,-20.4932311469487,48.390528680182,50
"w1275693521","AMBODIRIAN'I SAHAFARY_MANANDRIANA",1595.72929447853,2,-20.4928618608083,48.393671500068,88
"w1302274056","AMBODIRIAN'I SAHAFARY_MANANDRIANA",1635.75843558282,3,-20.4934111975101,48.3884941813149,14
"w1275693533","AMBODIRIAN'I SAHAFARY_MANANDRIANA",1643.19018404908,4,-20.4941104065119,48.3903485602876,7
"w1275704292","AMBODIRIAN'I SAHAFARY_MANANDRIANA",1662.36656441718,5,-20.4943729404598,48.3966349364613,7
"w1301459369","AMBODIRIAN'I SAHAFARY_MAROFARIA",805.243455497382,1,-20.4725711287079,48.4790697377746,7
"w1301450707","AMBODIRIAN'I SAHAFARY_MAROFARIA",846.664921465969,2,-20.4740576546862,48.4776721077275,11
"w1269029689","AMBODIRIAN'I SAHAFARY_MAROFARIA",879.007853403141,3,-20.4742036742877,48.4820099707639,94
"w1301450714","AMBODIRIAN'I SAHAFARY_MAROFARIA",904.198952879581,4,-20.4739711301974,48.4761744799774,21
